"id","fqdn/ip","port","severity","finding","cve","cwe"
"supportedciphers_TLSv1_2","reseaupro.unpidf.fr/193.51.86.242","443","INFO","ECDHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-AES256-SHA384 ECDHE-RSA-AES256-SHA DHE-RSA-AES256-GCM-SHA384 DHE-RSA-AES256-SHA256 DHE-RSA-AES256-SHA DHE-RSA-CAMELLIA256-SHA AES256-GCM-SHA384 AES256-SHA256 AES256-SHA CAMELLIA256-SHA ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES128-SHA256 ECDHE-RSA-AES128-SHA DHE-RSA-AES128-GCM-SHA256 DHE-RSA-AES128-SHA256 DHE-RSA-AES128-SHA DHE-RSA-SEED-SHA DHE-RSA-CAMELLIA128-SHA AES128-GCM-SHA256 AES128-SHA256 AES128-SHA SEED-SHA CAMELLIA128-SHA ECDHE-RSA-RC4-SHA RC4-SHA ECDHE-RSA-DES-CBC3-SHA EDH-RSA-DES-CBC3-SHA DES-CBC3-SHA","",""
"cipher_order","reseaupro.unpidf.fr/193.51.86.242","443","INFO","NOT a cipher order configured","",""
"FS","reseaupro.unpidf.fr/193.51.86.242","443","OK","offered","",""
"FS_ciphers","reseaupro.unpidf.fr/193.51.86.242","443","INFO","DHE-RSA-AES128-GCM-SHA256 DHE-RSA-AES128-SHA256 DHE-RSA-AES128-SHA DHE-RSA-AES256-GCM-SHA384 DHE-RSA-AES256-SHA256 DHE-RSA-AES256-SHA DHE-RSA-CAMELLIA128-SHA DHE-RSA-CAMELLIA256-SHA DHE-RSA-SEED-SHA ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES128-SHA256 ECDHE-RSA-AES128-SHA ECDHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-AES256-SHA384 ECDHE-RSA-AES256-SHA","",""
"FS_ECDHE_curves","reseaupro.unpidf.fr/193.51.86.242","443","OK","prime256v1","",""
"TLS_extensions","reseaupro.unpidf.fr/193.51.86.242","443","INFO","'server name/#0' 'renegotiation info/#65281' 'EC point formats/#11' 'session ticket/#35' 'heartbeat/#15'","",""
"TLS_session_ticket","reseaupro.unpidf.fr/193.51.86.242","443","INFO","valid for 300 seconds only (<daily)","",""
"SSL_sessionID_support","reseaupro.unpidf.fr/193.51.86.242","443","INFO","yes","",""
"sessionresumption_ticket","reseaupro.unpidf.fr/193.51.86.242","443","INFO","supported","",""
"sessionresumption_ID","reseaupro.unpidf.fr/193.51.86.242","443","INFO","supported","",""
"TLS_timestamp","reseaupro.unpidf.fr/193.51.86.242","443","INFO","random","",""
"cert_compression","reseaupro.unpidf.fr/193.51.86.242","443","INFO","N/A","",""
"clientAuth","reseaupro.unpidf.fr/193.51.86.242","443","INFO","none","",""
"cert_numbers","reseaupro.unpidf.fr/193.51.86.242","443","INFO","1","",""
"cert_signatureAlgorithm","reseaupro.unpidf.fr/193.51.86.242","443","OK","SHA256 with RSA","",""
"cert_keySize","reseaupro.unpidf.fr/193.51.86.242","443","INFO","RSA 2048 bits (exponent is 65537)","",""
"cert_keyUsage","reseaupro.unpidf.fr/193.51.86.242","443","INFO","Digital Signature, Key Encipherment","",""
"cert_extKeyUsage","reseaupro.unpidf.fr/193.51.86.242","443","INFO","TLS Web Server Authentication, TLS Web Client Authentication","",""
"cert_serialNumber","reseaupro.unpidf.fr/193.51.86.242","443","INFO","0255966952B10D22165DCE51CC8A4BAE","",""
"cert_serialNumberLen","reseaupro.unpidf.fr/193.51.86.242","443","INFO","16","",""
"cert_fingerprintSHA1","reseaupro.unpidf.fr/193.51.86.242","443","INFO","5602BC4B163F7CA0A2E9B670D7EFB3336FCE96F2","",""
"cert_fingerprintSHA256","reseaupro.unpidf.fr/193.51.86.242","443","INFO","3686B0919C2AC303E516FFEC8F7197568177436E41404AC5B120B31B014B406F","",""
