"id","fqdn/ip","port","severity","finding","cve","cwe"
"intermediate_cert_notBefore <#1>","ent.univ-paris13.fr/81.194.43.200","443","INFO","2018-11-02 00:00","",""
"intermediate_cert_notAfter <#1>","ent.univ-paris13.fr/81.194.43.200","443","OK","2030-12-31 23:59","",""
"intermediate_cert_expiration <#1>","ent.univ-paris13.fr/81.194.43.200","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1>","ent.univ-paris13.fr/81.194.43.200","443","INFO","Sectigo RSA Organization Validation Secure Server CA <-- USERTrust RSA Certification Authority","",""
"intermediate_cert <#2>","ent.univ-paris13.fr/81.194.43.200","443","INFO","-----BEGIN CERTIFICATE----- MIIFgTCCBGmgAwIBAgIQOXJEOvkit1HX02wQ3TE1lTANBgkqhkiG9w0BAQwFADB7 MQswCQYDVQQGEwJHQjEbMBkGA1UECAwSR3JlYXRlciBNYW5jaGVzdGVyMRAwDgYD VQQHDAdTYWxmb3JkMRowGAYDVQQKDBFDb21vZG8gQ0EgTGltaXRlZDEhMB8GA1UE AwwYQUFBIENlcnRpZmljYXRlIFNlcnZpY2VzMB4XDTE5MDMxMjAwMDAwMFoXDTI4 MTIzMTIzNTk1OVowgYgxCzAJBgNVBAYTAlVTMRMwEQYDVQQIEwpOZXcgSmVyc2V5 MRQwEgYDVQQHEwtKZXJzZXkgQ2l0eTEeMBwGA1UEChMVVGhlIFVTRVJUUlVTVCBO ZXR3b3JrMS4wLAYDVQQDEyVVU0VSVHJ1c3QgUlNBIENlcnRpZmljYXRpb24gQXV0 aG9yaXR5MIICIjANBgkqhkiG9w0BAQEFAAOCAg8AMIICCgKCAgEAgBJlFzYOw9sI s9CsVw127c0n00ytUINh4qogTQktZAnczomfzD2p7PbPwdzx07HWezcoEStH2jnG vDoZtF+mvX2do2NCtnbyqTsrkfjib9DsFiCQCT7i6HTJGLSR1GJk23+jBvGIGGqQ Ijy8/hPwhxR79uQfjtTkUcYRZ0YIUcuGFFQ/vDP+fmyc/xadGL1RjjWmp2bIcmfb IWax1Jt4A8BQOujM8Ny8nkz+rwWWNR9XWrf/zvk9tyy29lTdyOcSOk2uTIq3XJq0 tyA9yn8iNK5+O2hmAUTnAU5GU5szYPeUvlM3kHND8zLDU+/bqv50TmnHa4xgk97E xwzf4TKuzJM7UXiVZ4vuPVb+DNBpDxsP8yUmazNt925H+nND5X4OpWaxKXwyhGNV icQNwZNUMBkTrNN9N6frXTpsNVzbQdcS2qlJC9/YgIoJk2KOtWbPJYjNhLixP6Q5 D9kCnusSTJV882sFqV4Wg8y4Z+LoE53MW4LTTLPtW//e5XOsIzstAL81VXQJSdhJ WBp/kjbmUZIO8yZ9HE0XvMnsQybQv0FfQKlERPSZ51eHnlAfV1SoPv10Yy+xUGUJ 5lhCLkMaTLTwJUdZ+gQek9QmRkpQgbLevni3/GcV4clXhB4PY9bpYrrWX1Uu6lzG KAgEJTm4Diup8kyXHAc/DVL17e8vgg8CAwEAAaOB8jCB7zAfBgNVHSMEGDAWgBSg EQojPpbxB+zirynvgqV/0DCktDAdBgNVHQ4EFgQUU3m/WqorSs9UgOHYm8Cd8rID ZsswDgYDVR0PAQH/BAQDAgGGMA8GA1UdEwEB/wQFMAMBAf8wEQYDVR0gBAowCDAG BgRVHSAAMEMGA1UdHwQ8MDowOKA2oDSGMmh0dHA6Ly9jcmwuY29tb2RvY2EuY29t L0FBQUNlcnRpZmljYXRlU2VydmljZXMuY3JsMDQGCCsGAQUFBwEBBCgwJjAkBggr BgEFBQcwAYYYaHR0cDovL29jc3AuY29tb2RvY2EuY29tMA0GCSqGSIb3DQEBDAUA A4IBAQAYh1HcdCE9nIrgJ7cz0C7M7PDmy14R3iJvm3WOnnL+5Nb+qh+cli3vA0p+ rvSNb3I8QzvAP+u431yqqcau8vzY7qN7Q/aGNnwU4M309z/+3ri0ivCRlv79Q2R+ /czSAaF9ffgZGclCKxO/WIu6pKJmBHaIkU4MiRTOok3JMrO66BQavHHxW/BBC5gA CiIDEOUMsfnNkjcZ7Tvx5Dq2+UUTJnWvu6rvP3t3O9LEApE9GQDTF1w52z97GA1F zZOFli9d31kWTz9RvdVFGD/tSo7oBmF0Ixa1DVBzJ0RHfxBdiSprhTEUxOipakyA vGp4z7h/jnZymQyd/teRCBaho1+V -----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#2>","ent.univ-paris13.fr/81.194.43.200","443","INFO","68B9C761219A5B1F0131784474665DB61BBDB109E00F05CA9F74244EE5F5F52B","",""
"intermediate_cert_notBefore <#2>","ent.univ-paris13.fr/81.194.43.200","443","INFO","2019-03-12 00:00","",""
"intermediate_cert_notAfter <#2>","ent.univ-paris13.fr/81.194.43.200","443","OK","2028-12-31 23:59","",""
"intermediate_cert_expiration <#2>","ent.univ-paris13.fr/81.194.43.200","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#2>","ent.univ-paris13.fr/81.194.43.200","443","INFO","USERTrust RSA Certification Authority <-- AAA Certificate Services","",""
"intermediate_cert_badOCSP","ent.univ-paris13.fr/81.194.43.200","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","ent.univ-paris13.fr/81.194.43.200","443","INFO","302 Moved Temporarily ('/')","",""
"HTTP_clock_skew","ent.univ-paris13.fr/81.194.43.200","443","INFO","+2 seconds from localtime","",""
"HSTS_time","ent.univ-paris13.fr/81.194.43.200","443","LOW","0. HSTS is disabled","",""
"HSTS_subdomains","ent.univ-paris13.fr/81.194.43.200","443","OK","includes subdomains","",""
"HSTS_preload","ent.univ-paris13.fr/81.194.43.200","443","INFO","domain is NOT marked for preloading","",""
"HPKP","ent.univ-paris13.fr/81.194.43.200","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","ent.univ-paris13.fr/81.194.43.200","443","INFO","Apache","",""
"banner_application","ent.univ-paris13.fr/81.194.43.200","443","INFO","X-Powered-By: PHP/5.6.36","",""
"cookie_count","ent.univ-paris13.fr/81.194.43.200","443","INFO","2 at '/' (30x detected, better try target URL of 30x)","",""
"cookie_secure","ent.univ-paris13.fr/81.194.43.200","443","INFO","1/2 at '/' marked as secure","",""
"cookie_httponly","ent.univ-paris13.fr/81.194.43.200","443","INFO","1/2 at '/' marked as HttpOnly (30x detected, better try target URL of 30x)","",""
"Cache-Control","ent.univ-paris13.fr/81.194.43.200","443","INFO","max-age=0","",""
"banner_reverseproxy","ent.univ-paris13.fr/81.194.43.200","443","INFO","--","","CWE-200"
"heartbleed","ent.univ-paris13.fr/81.194.43.200","443","OK","not vulnerable","CVE-2014-0160","CWE-119"
"CCS","ent.univ-paris13.fr/81.194.43.200","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","ent.univ-paris13.fr/81.194.43.200","443","OK","no session ticket extension","CVE-2016-9244","CWE-200"
"ROBOT","ent.univ-paris13.fr/81.194.43.200","443","CRITICAL","VULNERABLE","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","ent.univ-paris13.fr/81.194.43.200","443","OK","supported","","CWE-310"
"secure_client_renego","ent.univ-paris13.fr/81.194.43.200","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","ent.univ-paris13.fr/81.194.43.200","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","ent.univ-paris13.fr/81.194.43.200","443","OK","not vulnerable, no gzip/deflate/compress/br HTTP compression  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","ent.univ-paris13.fr/81.194.43.200","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","ent.univ-paris13.fr/81.194.43.200","443","OK","supported","",""
"SWEET32","ent.univ-paris13.fr/81.194.43.200","443","LOW","uses 64 bit block ciphers","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","ent.univ-paris13.fr/81.194.43.200","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","ent.univ-paris13.fr/81.194.43.200","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","ent.univ-paris13.fr/81.194.43.200","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://censys.io/ipv4?q=4FED16BB355A77281C0435FC327915F6E0A665E256F393289A7106648BCF8980","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM-common_primes","ent.univ-paris13.fr/81.194.43.200","443","HIGH","HAProxy","CVE-2015-4000","CWE-310"
"LOGJAM","ent.univ-paris13.fr/81.194.43.200","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"BEAST_CBC_TLS1","ent.univ-paris13.fr/81.194.43.200","443","MEDIUM","ECDHE-RSA-AES128-SHA ECDHE-RSA-AES256-SHA DHE-RSA-AES128-SHA DHE-RSA-AES256-SHA AES128-SHA AES256-SHA DHE-RSA-CAMELLIA256-SHA CAMELLIA256-SHA DHE-RSA-CAMELLIA128-SHA CAMELLIA128-SHA DES-CBC3-SHA","CVE-2011-3389","CWE-20"
"BEAST","ent.univ-paris13.fr/81.194.43.200","443","LOW","VULNERABLE -- but also supports higher protocols  TLSv1.1 TLSv1.2 (likely mitigated)","CVE-2011-3389","CWE-20"
"LUCKY13","ent.univ-paris13.fr/81.194.43.200","443","LOW","potentially vulnerable, uses TLS CBC ciphers","CVE-2013-0169","CWE-310"
"winshock","ent.univ-paris13.fr/81.194.43.200","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","ent.univ-paris13.fr/81.194.43.200","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_442","ent.univ-paris13.fr/81.194.43.200","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_500","ent.univ-paris13.fr/81.194.43.200","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_60","ent.univ-paris13.fr/81.194.43.200","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_70","ent.univ-paris13.fr/81.194.43.200","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_81","ent.univ-paris13.fr/81.194.43.200","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_90","ent.univ-paris13.fr/81.194.43.200","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_X","ent.univ-paris13.fr/81.194.43.200","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-chrome_74_win10","ent.univ-paris13.fr/81.194.43.200","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-chrome_79_win10","ent.univ-paris13.fr/81.194.43.200","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-firefox_66_win81","ent.univ-paris13.fr/81.194.43.200","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-firefox_71_win10","ent.univ-paris13.fr/81.194.43.200","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-ie_6_xp","ent.univ-paris13.fr/81.194.43.200","443","INFO","No connection","",""
"clientsimulation-ie_8_win7","ent.univ-paris13.fr/81.194.43.200","443","INFO","TLSv1.0 ECDHE-RSA-AES128-SHA","",""
