"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert_extlifeSpan","svn.anakrys.biz/5.135.151.185","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","svn.anakrys.biz/5.135.151.185","443","INFO","not present","",""
"cert_crlDistributionPoints","svn.anakrys.biz/5.135.151.185","443","INFO","--","",""
"cert_ocspURL","svn.anakrys.biz/5.135.151.185","443","INFO","http://r3.o.lencr.org","",""
"OCSP_stapling","svn.anakrys.biz/5.135.151.185","443","LOW","not offered","",""
"cert_mustStapleExtension","svn.anakrys.biz/5.135.151.185","443","INFO","--","",""
"DNS_CAArecord","svn.anakrys.biz/5.135.151.185","443","LOW","--","",""
"certificate_transparency","svn.anakrys.biz/5.135.151.185","443","OK","yes (certificate extension)","",""
"certs_countServer","svn.anakrys.biz/5.135.151.185","443","INFO","1","",""
"certs_list_ordering_problem","svn.anakrys.biz/5.135.151.185","443","INFO","no","",""
"cert_caIssuers","svn.anakrys.biz/5.135.151.185","443","INFO","R3 (Let's Encrypt from US)","",""
"intermediate_cert_badOCSP","svn.anakrys.biz/5.135.151.185","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","svn.anakrys.biz/5.135.151.185","443","INFO","200 OK ('/')","",""
"HTTP_clock_skew","svn.anakrys.biz/5.135.151.185","443","INFO","+1 seconds from localtime","",""
"HSTS","svn.anakrys.biz/5.135.151.185","443","LOW","not offered","",""
"HPKP","svn.anakrys.biz/5.135.151.185","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","svn.anakrys.biz/5.135.151.185","443","INFO","Apache","",""
"banner_application","svn.anakrys.biz/5.135.151.185","443","INFO","No application banner found","",""
"cookie_count","svn.anakrys.biz/5.135.151.185","443","INFO","0 at '/'","",""
"X-Frame-Options","svn.anakrys.biz/5.135.151.185","443","OK","sameorigin","",""
"banner_reverseproxy","svn.anakrys.biz/5.135.151.185","443","INFO","--","","CWE-200"
"heartbleed","svn.anakrys.biz/5.135.151.185","443","OK","not vulnerable , timed out","CVE-2014-0160","CWE-119"
"CCS","svn.anakrys.biz/5.135.151.185","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","svn.anakrys.biz/5.135.151.185","443","OK","not vulnerable","CVE-2016-9244","CWE-200"
"ROBOT","svn.anakrys.biz/5.135.151.185","443","OK","not vulnerable, no RSA key transport cipher","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","svn.anakrys.biz/5.135.151.185","443","OK","supported","","CWE-310"
"secure_client_renego","svn.anakrys.biz/5.135.151.185","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","svn.anakrys.biz/5.135.151.185","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","svn.anakrys.biz/5.135.151.185","443","MEDIUM","potentially VULNERABLE, gzip HTTP compression detected  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","svn.anakrys.biz/5.135.151.185","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","svn.anakrys.biz/5.135.151.185","443","OK","no protocol below TLS 1.2 offered","",""
"SWEET32","svn.anakrys.biz/5.135.151.185","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","svn.anakrys.biz/5.135.151.185","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","svn.anakrys.biz/5.135.151.185","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","svn.anakrys.biz/5.135.151.185","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://censys.io/ipv4?q=E80768DFC62BB795E572A140D352272871DAD228DDB8A273862069A600A1553A","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM-common_primes","svn.anakrys.biz/5.135.151.185","443","INFO","RFC3526/Oakley Group 14","CVE-2015-4000","CWE-310"
"LOGJAM","svn.anakrys.biz/5.135.151.185","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"BEAST","svn.anakrys.biz/5.135.151.185","443","OK","not vulnerable, no SSL3 or TLS1","CVE-2011-3389","CWE-20"
"LUCKY13","svn.anakrys.biz/5.135.151.185","443","OK","not vulnerable","CVE-2013-0169","CWE-310"
"winshock","svn.anakrys.biz/5.135.151.185","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","svn.anakrys.biz/5.135.151.185","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_442","svn.anakrys.biz/5.135.151.185","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-android_500","svn.anakrys.biz/5.135.151.185","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_60","svn.anakrys.biz/5.135.151.185","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_70","svn.anakrys.biz/5.135.151.185","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_81","svn.anakrys.biz/5.135.151.185","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_90","svn.anakrys.biz/5.135.151.185","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_X","svn.anakrys.biz/5.135.151.185","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-chrome_74_win10","svn.anakrys.biz/5.135.151.185","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-chrome_79_win10","svn.anakrys.biz/5.135.151.185","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-firefox_66_win81","svn.anakrys.biz/5.135.151.185","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-firefox_71_win10","svn.anakrys.biz/5.135.151.185","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-ie_6_xp","svn.anakrys.biz/5.135.151.185","443","INFO","No connection","",""
"clientsimulation-ie_8_win7","svn.anakrys.biz/5.135.151.185","443","INFO","No connection","",""
"clientsimulation-ie_8_xp","svn.anakrys.biz/5.135.151.185","443","INFO","No connection","",""
"clientsimulation-ie_11_win7","svn.anakrys.biz/5.135.151.185","443","INFO","TLSv1.2 DHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-ie_11_win81","svn.anakrys.biz/5.135.151.185","443","INFO","TLSv1.2 DHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-ie_11_winphone81","svn.anakrys.biz/5.135.151.185","443","INFO","No connection","",""
"clientsimulation-ie_11_win10","svn.anakrys.biz/5.135.151.185","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-edge_15_win10","svn.anakrys.biz/5.135.151.185","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-edge_17_win10","svn.anakrys.biz/5.135.151.185","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-opera_66_win10","svn.anakrys.biz/5.135.151.185","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-safari_9_ios9","svn.anakrys.biz/5.135.151.185","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-safari_9_osx1011","svn.anakrys.biz/5.135.151.185","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-safari_10_osx1012","svn.anakrys.biz/5.135.151.185","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-safari_121_ios_122","svn.anakrys.biz/5.135.151.185","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-safari_130_osx_10146","svn.anakrys.biz/5.135.151.185","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-apple_ats_9_ios9","svn.anakrys.biz/5.135.151.185","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-java_6u45","svn.anakrys.biz/5.135.151.185","443","INFO","No connection","",""
"clientsimulation-java_7u25","svn.anakrys.biz/5.135.151.185","443","INFO","No connection","",""
"clientsimulation-java_8u161","svn.anakrys.biz/5.135.151.185","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-java1102","svn.anakrys.biz/5.135.151.185","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-java1201","svn.anakrys.biz/5.135.151.185","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_102e","svn.anakrys.biz/5.135.151.185","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_110l","svn.anakrys.biz/5.135.151.185","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_111d","svn.anakrys.biz/5.135.151.185","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-thunderbird_68_3_1","svn.anakrys.biz/5.135.151.185","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"rating_spec","svn.anakrys.biz/5.135.151.185","443","INFO","SSL Labs's 'SSL Server Rating Guide' (version 2009q from 2020-01-30)","",""
"rating_doc","svn.anakrys.biz/5.135.151.185","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","",""
"protocol_support_score","svn.anakrys.biz/5.135.151.185","443","INFO","0","",""
"protocol_support_score_weighted","svn.anakrys.biz/5.135.151.185","443","INFO","0","",""
"key_exchange_score","svn.anakrys.biz/5.135.151.185","443","INFO","0","",""
"key_exchange_score_weighted","svn.anakrys.biz/5.135.151.185","443","INFO","0","",""
"cipher_strength_score","svn.anakrys.biz/5.135.151.185","443","INFO","0","",""
"cipher_strength_score_weighted","svn.anakrys.biz/5.135.151.185","443","INFO","0","",""
"final_score","svn.anakrys.biz/5.135.151.185","443","INFO","0","",""
"overall_grade","svn.anakrys.biz/5.135.151.185","443","CRITICAL","T","",""
"grade_cap_reason_1","svn.anakrys.biz/5.135.151.185","443","INFO","Grade capped to T. Issues with the chain of trust (chain incomplete)","",""
"grade_cap_reason_2","svn.anakrys.biz/5.135.151.185","443","INFO","Grade capped to M. Domain name mismatch","",""
"grade_cap_reason_3","svn.anakrys.biz/5.135.151.185","443","INFO","Grade capped to A. HSTS is not offered","",""
